Time,Amplitude
0.0,0.12471739922430335
0.008001977750309024,0.11682146017851737
0.016003955500618047,0.1250687722399321
0.02400593325092707,0.11558428749974371
0.032007911001236095,0.1230481786543477
0.04000988875154512,0.1138977289282968
0.04801186650185414,0.12302710527473297
0.056013844252163165,0.11694714146145632
0.06401582200247219,0.13048588413200807
0.07201779975278122,0.12993034651050503
0.08001977750309024,0.14975516483335094
0.08802175525339925,0.15577319541914253
0.09602373300370828,0.18191754477123329
0.10402571075401731,0.19342096118690338
0.11202768850432633,0.2236652033525576
0.12002966625463535,0.2373943927113487
0.12803164400494438,0.2676286508670759
0.1360336217552534,0.2788987756332318
0.14403559950556244,0.30420409699509077
0.15203757725587144,0.3082412428161606
0.16003955500618047,0.32437533298587556
0.1680415327564895,0.3178296143800285
0.1760435105067985,0.3226386324340429
0.18404548825710754,0.3047707211650564
0.19204746600741657,0.2990423538354144
0.2000494437577256,0.2721605736911872
0.20805142150803463,0.2595961178066396
0.21605339925834363,0.22855299642162447
0.22405537700865266,0.2148180888234451
0.2320573547589617,0.1856833928582879
0.2400593325092707,0.176804671597168
0.24806131025957973,0.1551119821363634
0.25606328800988876,0.1557142962416041
0.2640652657601978,0.1448320698432754
0.2720672435105068,0.15677681695168713
0.28006922126081585,0.15692608229225996
0.2880711990111249,0.17878922454629106
0.29607317676143385,0.18702463290700552
0.3040751545117429,0.21458143904875882
0.3120771322620519,0.22573815188716
0.32007911001236095,0.2532920356996669
0.32808108776267,0.26158462259135945
0.336083065512979,0.2837022505814132
0.34408504326328804,0.2844518592161696
0.352087021013597,0.2975404802512165
0.36008899876390604,0.2884749692421622
0.3680909765142151,0.2917034982623103
0.3760929542645241,0.27343175687268023
0.38409493201483313,0.26873029131436754
0.39209690976514217,0.24428054401872332
0.4000988875154512,0.23547089012914527
0.4081008652657602,0.20910136962223422
0.41610284301606926,0.20050187240555897
0.42410482076637823,0.17622922673193647
0.43210679851668726,0.1712396318406805
0.4401087762669963,0.15160445189716837
0.4481107540173053,0.1517564647567679
0.45611273176761435,0.13723418900867804
0.4641147095179234,0.14200258803691576
0.4721166872682324,0.13121621718413018
0.4801186650185414,0.13859670765597387
0.4881206427688504,0.129189640906219
0.49612262051915945,0.13677010849718774
0.5041245982694685,0.12656254003444997
0.5121265760197775,0.1326457815410877
0.5201285537700865,0.12061100024270661
0.5281305315203956,0.12494874422035243
0.5361325092707045,0.11163507829629228
0.5441344870210136,0.11550063562738071
0.5521364647713226,0.1027534764429131
0.5601384425216317,0.10834747076727905
0.5681404202719407,0.09846499834391689
0.5761423980222498,0.10791249798663152
0.5841443757725587,0.10259147100259965
0.5921463535228677,0.11694870347322167
0.6001483312731768,0.11645806835710437
0.6081503090234858,0.1351419068009939
0.6161522867737949,0.1380711339400837
0.6241542645241038,0.15895677891219306
0.6321562422744129,0.16265764337900393
0.6401582200247219,0.1828237832578365
0.6481601977750309,0.1843865114317703
0.65616217552534,0.20122536444310143
0.6641641532756489,0.1986102770379441
0.672166131025958,0.2108644367797081
0.680168108776267,0.20373512525227488
0.6881700865265761,0.2120367508924589
0.696172064276885,0.2019428566821028
0.704174042027194,0.20861222407977992
0.7121760197775031,0.19841395686829683
0.7201779975278121,0.20655787166792006
0.7281799752781212,0.19927999075728214
0.7361819530284301,0.21150940000480295
0.7441839307787392,0.20904684440246082
0.7521859085290482,0.2262993669300427
0.7601878862793573,0.22847757516697076
0.7681898640296663,0.24941656147897284
0.7761918417799752,0.25380003647755445
0.7841938195302843,0.27506568012248345
0.7921957972805933,0.277642902824486
0.8001977750309024,0.2949202838183065
0.8081997527812114,0.29146614072718857
0.8162017305315205,0.3010227693561585
0.8242037082818294,0.2886720134530412
0.8322056860321385,0.28882075554675096
0.8402076637824475,0.2672802907097325
0.8482096415327565,0.25922051192425105
0.8562116192830656,0.23115016837529756
0.8642135970333745,0.2188391358173213
0.8722155747836836,0.18921028025516512
0.8802175525339926,0.1782523716749885
0.8882195302843017,0.15285481961414454
0.8962215080346106,0.14874977387017693
0.9042234857849196,0.13233088463874063
0.9122254635352287,0.1386659242453659
0.9202274412855377,0.13333606791526278
0.9282294190358468,0.15054859529508266
0.9362313967861557,0.15501528352154365
0.9442333745364648,0.18017227432542932
0.9522353522867738,0.19009112729798153
0.9602373300370828,0.21778757330752344
0.9682393077873919,0.22713539068551775
0.9762412855377008,0.2512264967081817
0.9842432632880099,0.25424443561937526
0.9922452410383189,0.269832031855742
1.000247218788628,0.2628828057040764
1.008249196538937,0.26788159683627827
1.016251174289246,0.2505882736358824
1.024253152039555,0.24633822692508806
1.0322551297898641,0.22161774869759462
1.040257107540173,0.21233757189570618
1.048259085290482,0.1853244656439586
1.0562610630407911,0.17660278551494238
1.0642630407911002,0.15284326707244775
1.072265018541409,0.14969714361743913
1.0802669962917182,0.13324500721188032
1.0882689740420273,0.138422069474137
1.0962709517923361,0.13049666566213372
1.1042729295426452,0.14360584854494832
1.1122749072929543,0.1422694107108096
1.1202768850432634,0.16002915098239037
1.1282788627935723,0.16097864800665326
1.1362808405438813,0.17847643476215455
1.1442828182941904,0.1766532830518513
1.1522847960444995,0.18915733591257494
1.1602867737948084,0.18059584101263185
1.1682887515451175,0.1852732258706267
1.1762907292954266,0.16853459074207172
1.1842927070457354,0.16547451717244155
1.1922946847960445,0.14217128159754516
1.2002966625463536,0.13436865584082727
1.2082986402966627,0.10861481704418882
1.2163006180469715,0.10094265104140508
1.2243025957972806,0.07794669957413711
1.2323045735475897,0.07550120531171103
1.2403065512978986,0.059815318452456696
1.2483085290482077,0.06622759242018107
1.2563105067985167,0.06027186676177967
1.2643124845488258,0.07657265372305704
1.2723144622991347,0.07993479529217923
1.2803164400494438,0.10434168342630719
1.2883184177997529,0.11405826995479153
1.2963203955500617,0.14271175195563487
1.3043223733003708,0.15437850662312227
1.31232435105068,0.18271293100186298
1.320326328800989,0.19198125926522647
1.3283283065512979,0.21620360236968378
1.336330284301607,0.22010390438192745
1.344332262051916,0.23824277023995138
1.352334239802225,0.23587031023467425
1.360336217552534,0.2480480199006608
1.368338195302843,0.24041306057360634
1.3763401730531521,0.2483082172044249
1.384342150803461,0.23748384420839047
1.39234412855377,0.24326779301062845
1.4003461063040792,0.23123805182015106
1.408348084054388,0.2364646149776062
1.4163500618046971,0.22417922278454858
1.4243520395550062,0.22910849727613639
1.4323540173053153,0.2161497963014504
1.4403559950556242,0.2197945564997408
1.4483579728059333,0.20479796095581093
1.4563599505562423,0.20567134584551944
1.4643619283065514,0.187316584269617
1.4723639060568603,0.18455464691721568
1.4803658838071694,0.1626901311580055
1.4883678615574785,0.15704453136880397
1.4963698393077873,0.13342471435156233
1.5043718170580964,0.12764401247695664
1.5123737948084055,0.1058878488386647
1.5203757725587146,0.10422817002947382
1.5283777503090235,0.08890266318697877
1.5363797280593325,0.09584982968048748
1.5443817058096416,0.0909363812630833
1.5523836835599505,0.10955288696210116
1.5603856613102596,0.116829680982279
1.5683876390605687,0.14733113937664113
1.5763896168108777,0.16529092340509663
1.5843915945611866,0.20442651734063483
1.5923935723114957,0.22820268549816808
1.6003955500618048,0.2697623826035461
1.6083975278121136,0.2922005349001558
1.6163995055624227,0.3285819046177184
1.6244014833127318,0.3421854333690301
1.632403461063041,0.3665635453804278
1.6404054388133498,0.3657085888789274
1.6484074165636589,0.37410770872612353
1.656409394313968,0.35679111352556236
1.664411372064277,0.3493527910552998
1.672413349814586,0.31786308590925505
1.680415327564895,0.2988529321700758
1.688417305315204,0.2591028489670498
1.696419283065513,0.23561754579700842
1.704421260815822,0.19532952955389377
1.712423238566131,0.17511152365643326
1.7204252163164402,0.1414460391416067
1.728427194066749,0.13052750902841362
1.7364291718170581,0.10794445060742033
1.7444311495673672,0.10890964809463735
1.752433127317676,0.09798027796444546
1.7604351050679852,0.10942739335514398
1.7684370828182943,0.1069888920578631
1.7764390605686033,0.12435838773907504
1.7844410383189122,0.1249368762682137
1.7924430160692213,0.1423968389970948
1.8004449938195304,0.1403812309440829
1.8084469715698392,0.15309003081442882
1.8164489493201483,0.14487596817996484
1.8244509270704574,0.15081091683833364
1.8324529048207665,0.1361464604957029
1.8404548825710754,0.13684303836319944
1.8484568603213845,0.11889349459536738
1.8564588380716935,0.11882974108595419
1.8644608158220024,0.10293820726225275
1.8724627935723115,0.10778566069176646
1.8804647713226206,0.09937599166669928
1.8884667490729297,0.11374909721426343
1.8964687268232385,0.11613130180689989
1.9044707045735476,0.14165438280350023
1.9124726823238567,0.1545359965060082
1.9204746600741656,0.18894230339013426
1.9284766378244746,0.20820558647825887
1.9364786155747837,0.2458218229232646
1.9444805933250928,0.2646805506468477
1.9524825710754017,0.29815949771486644
1.9604845488257108,0.309318076540561
1.9684865265760199,0.33203522364204313
1.976488504326329,0.33011112671721676
1.9844904820766378,0.33839747079076343
1.992492459826947,0.3217646122442081
2.000494437577256,0.3161944790711318
2.008496415327565,0.28759801753652353
2.016498393077874,0.2728726847077442
2.024500370828183,0.23858791710040508
2.032502348578492,0.22204035033111802
2.040504326328801,0.18985173053429028
2.04850630407911,0.17907475096683045
2.056508281829419,0.1557589055859521
2.0645102595797282,0.15616125584484278
2.072512237330037,0.1453273914904767
2.080514215080346,0.15844412111693745
2.0885161928306553,0.1594579834305284
2.096518170580964,0.18257697085594454
2.1045201483312734,0.19091668726358466
2.1125221260815823,0.21812630843753977
2.120524103831891,0.2270238732398719
2.1285260815822005,0.25129891029329426
2.1365280593325093,0.25408341153935987
2.144530037082818,0.2696777317900047
2.1525320148331275,0.26200753909436525
2.1605339925834364,0.2663324898102198
2.1685359703337452,0.24756026078299953
2.1765379480840545,0.24192428263526342
2.1845399258343634,0.21515624413106887
2.1925419035846723,0.20415019291031353
2.2005438813349816,0.17502386796544359
2.2085458590852904,0.16481078786792702
2.2165478368355997,0.13945828084382575
2.2245498145859086,0.13559838798443993
2.2325517923362175,0.11853062712208079
2.240553770086527,0.1241137553509345
2.2485557478368356,0.11676447900106232
2.2565577255871445,0.13148888307008308
2.264559703337454,0.131900849841537
2.2725616810877627,0.15238285609774563
2.2805636588380716,0.15609978281278467
2.288565636588381,0.1772542825943319
2.2965676143386897,0.17905294854330803
2.304569592088999,0.19601016632430557
2.312571569839308,0.19182069431270396
2.3205735475896168,0.2016715314031953
2.328575525339926,0.18998848764657914
2.336577503090235,0.19273568753628945
2.344579480840544,0.17502842600039806
2.352581458590853,0.17342692482602967
2.360583436341162,0.15343452369002888
2.368585414091471,0.15181633915470305
2.37658739184178,0.13402095240283562
2.384589369592089,0.13656708996675126
2.392591347342398,0.12443171276728486
2.400593325092707,0.13354449201278623
2.408595302843016,0.12817416597891806
2.4165972805933253,0.14355295476042862
2.424599258343634,0.14327053561744627
2.432601236093943,0.1620252761983069
2.4406032138442524,0.16300954285744446
2.4486051915945612,0.1807610062637093
2.45660716934487,0.17850356067878712
2.4646091470951794,0.19105847375365442
2.4726111248454883,0.18209886843118855
2.480613102595797,0.1870818411655679
2.4886150803461065,0.1703833015513521
2.4966170580964153,0.1682276343248883
2.504619035846724,0.14569026998008305
2.5126210135970335,0.13962522675953726
2.5206229913473424,0.11554751507501718
2.5286249690976517,0.1105823082953085
2.5366269468479605,0.09025924346768217
2.5446289245982694,0.09152167622178596
2.5526309023485787,0.07947310098669438
2.5606328800988876,0.09048587894946329
2.5686348578491964,0.08893370274208115
2.5766368355995057,0.11042631062076608
2.5846388133498146,0.11854372161577637
2.5926407911001235,0.14820164828673463
2.6006427688504328,0.16237985891503368
2.6086447466007416,0.19560020695382543
2.616646724351051,0.21062132274318407
2.62464870210136,0.2419954511521981
2.6326506798516687,0.25269173512869514
2.640652657601978,0.2776947016250223
2.648654635352287,0.280521827079973
2.6566566131025957,0.2968362800778381
2.664658590852905,0.2908395611908464
2.672660568603214,0.29889006570401294
2.6806625463535227,0.2857725968021814
2.688664524103832,0.28833541224480247
2.696666501854141,0.27165768404818574
2.70466847960445,0.2727334249899938
2.712670457354759,0.2565688114667143
2.720672435105068,0.25994647135199667
2.7286744128553773,0.24748360249079687
2.736676390605686,0.2555033016427958
2.744678368355995,0.2480725819576983
2.7526803461063043,0.2609917982008888
2.760682323856613,0.25781380432964446
2.768684301606922,0.2739441496845296
2.7766862793572313,0.2726254443029234
2.78468825710754,0.2891265925471457
2.792690234857849,0.2866660489262337
2.8006922126081584,0.30066283034249175
2.8086941903584672,0.29457203547078836
2.816696168108776,0.3041751270633186
2.8246981458590854,0.29331026980430347
2.8327001236093943,0.2981919495007748
2.8407021013597036,0.2830333269392029
2.8487040791100124,0.28440048225809506
2.8567060568603213,0.2667382915995167
2.8647080346106306,0.26677662363286764
2.8727100123609395,0.24897992787525478
2.8807119901112483,0.2500273113391518
2.8887139678615577,0.234206256357833
2.8967159456118665,0.23798451159482856
2.9047179233621754,0.22536071397393964
2.9127199011124847,0.23253565345931462
2.9207218788627936,0.2232206386667198
2.928723856613103,0.2334034888314868
2.9367258343634117,0.2266042887704244
2.9447278121137206,0.23872241461004434
2.95272978986403,0.2332233076118238
2.9607317676143388,0.2460503902491128
2.9687337453646476,0.2407277535100147
2.976735723114957,0.2533255433364518
2.984737700865266,0.2474710196165906
2.9927396786155747,0.2593654773158596
3.000741656365884,0.2527064317635346
3.008743634116193,0.26376405904548406
3.0167456118665017,0.25622567701396287
3.024747589616811,0.26634563885779583
3.03274956736712,0.25772608583601475
3.040751545117429,0.26655355930129176
3.048753522867738,0.2563259170971598
3.056755500618047,0.26318186629281615
3.064757478368356,0.2505746726946015
3.072759456118665,0.25469038525753596
3.080761433868974,0.2390585526698737
3.0887634116192833,0.24004571290859117
3.096765389369592,0.22138645325680598
3.104767367119901,0.2197350513948211
3.1127693448702103,0.19910027127255991
3.120771322620519,0.19644199878423393
3.1287733003708285,0.1760007701893919
3.1367752781211373,0.17493683859927422
3.144777255871446,0.15755801827799612
3.1527792336217555,0.16101194882083353
3.1607812113720644,0.1494285429257943
3.1687831891223732,0.1596869276660805
3.1767851668726825,0.15549629488895494
3.1847871446229914,0.17326237298850977
3.1927891223733003,0.17612916615578422
3.2007911001236096,0.19996370423959353
3.2087930778739184,0.20737063204706035
3.2167950556242273,0.23379986088729282
3.2247970333745366,0.2415294578048244
3.2327990111248455,0.26588340906039887
3.2408009888751548,0.2691615781438033
3.2488029666254636,0.2869404609290661
3.2568049443757725,0.2819184586046733
3.264806922126082,0.2902669298484805
3.2728088998763907,0.2753591161587349
3.2808108776266995,0.2741447563137841
3.288812855377009,0.2507424966460333
3.2968148331273177,0.24282749901225417
3.3048168108776266,0.21508668911201986
3.312818788627936,0.2056299956974227
3.3208207663782447,0.17932881940250234
3.328822744128554,0.17428049163939083
3.336824721878863,0.1550654643614342
